Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated,Report_Date_String,UID,Province_State
Belgium,5/12/2021,4820565,3704273,1116292,5/13/2021,56,
Belgium,5/13/2021,5006665,3809834,1196831,5/14/2021,56,
Belgium,5/14/2021,5128995,3851216,1277779,5/15/2021,56,
Belgium,5/15/2021,5176069,3851216,1277779,5/16/2021,56,
Belgium,5/16/2021,5234227,3889089,1345138,5/17/2021,56,
Belgium,5/17/2021,5373710,3975576,1398134,5/18/2021,56,
Belgium,5/18/2021,5504308,4066023,1438285,5/19/2021,56,
Belgium,5/19/2021,5561612,4066023,1438285,5/20/2021,56,
Belgium,5/20/2021,5780974,4220285,1560689,5/21/2021,56,
Belgium,5/21/2021,5913859,4290240,1623619,5/22/2021,56,
Belgium,5/22/2021,5918838,4290240,1623619,5/23/2021,56,
Belgium,5/23/2021,6015908,4344203,1671705,5/24/2021,56,
Belgium,5/24/2021,6095507,4379009,1716498,5/25/2021,56,
Belgium,5/25/2021,6204812,4440698,1764114,5/26/2021,56,
Belgium,5/26/2021,6150103,4440698,1764114,5/27/2021,56,
Belgium,5/27/2021,6381092,4483631,1843141,5/28/2021,56,
Belgium,5/28/2021,6492107,4553139,2006944,5/29/2021,56,
Belgium,5/29/2021,6594867,4589811,2075003,5/30/2021,56,
Belgium,5/30/2021,6594867,4622403,2107941,5/31/2021,56,
Belgium,5/31/2021,6732836,4666836,2140527,6/1/2021,56,
Belize,2/28/2021,0,0,0,2/28/2021,84,
Belize,3/1/2021,0,0,0,3/1/2021,84,
Belize,3/2/2021,417,417,0,3/2/2021,84,
Belize,3/3/2021,673,673,0,3/3/2021,84,
Belize,3/4/2021,817,817,0,3/4/2021,84,
Belize,3/5/2021,996,996,0,3/5/2021,84,
Belize,3/6/2021,996,996,0,3/6/2021,84,
Belize,3/7/2021,996,996,0,3/7/2021,84,
Belize,3/8/2021,996,996,0,3/8/2021,84,
Belize,3/9/2021,1466,1466,0,3/9/2021,84,
Belize,3/10/2021,2489,2489,0,3/10/2021,84,
Belize,3/11/2021,4933,4933,0,3/11/2021,84,
Belize,3/12/2021,7444,7444,0,3/12/2021,84,
Belize,3/13/2021,7444,7444,0,3/13/2021,84,
Belize,3/14/2021,7444,7444,0,3/14/2021,84,
Belize,3/15/2021,9585,9585,0,3/15/2021,84,
Belize,3/16/2021,10972,10972,0,3/16/2021,84,
Belize,3/17/2021,11943,11943,0,3/17/2021,84,
Belize,3/18/2021,13150,13150,0,3/18/2021,84,
Belize,3/19/2021,15006,15006,0,3/19/2021,84,
Belize,3/20/2021,15006,15006,0,3/20/2021,84,
Belize,3/21/2021,15006,15006,0,3/21/2021,84,
Belize,3/22/2021,16202,16202,0,3/22/2021,84,
Belize,3/23/2021,17282,17282,0,3/23/2021,84,
Belize,3/24/2021,18182,18182,0,3/24/2021,84,
Belize,3/25/2021,18182,18182,0,3/25/2021,84,
Belize,3/26/2021,20411,20411,0,3/26/2021,84,
Belize,3/27/2021,20411,20411,0,3/27/2021,84,
Belize,3/28/2021,20411,20411,0,3/28/2021,84,
Belize,3/29/2021,20411,20411,0,3/29/2021,84,
Belize,3/30/2021,20411,20411,0,3/30/2021,84,
Belize,3/31/2021,22067,22067,0,3/31/2021,84,
Belize,4/1/2021,22067,22067,0,4/1/2021,84,
Belize,4/2/2021,22067,22067,0,4/2/2021,84,
Belize,4/3/2021,22067,22067,0,4/3/2021,84,
Belize,4/4/2021,22067,22067,0,4/4/2021,84,
Belize,4/5/2021,22067,22067,0,4/5/2021,84,
Belize,4/6/2021,22067,22067,0,4/6/2021,84,
Belize,4/7/2021,23958,23958,0,4/7/2021,84,
Belize,4/8/2021,23958,23958,0,4/8/2021,84,
Belize,4/9/2021,27353,27353,0,4/9/2021,84,
Belize,4/10/2021,27353,27353,0,4/10/2021,84,
Belize,4/11/2021,27353,27353,0,4/11/2021,84,
Belize,4/12/2021,28188,28188,0,4/12/2021,84,
Belize,4/13/2021,29939,29939,0,4/13/2021,84,
Belize,4/14/2021,29939,29939,0,4/14/2021,84,
Belize,4/15/2021,33180,33180,0,4/15/2021,84,
Belize,4/16/2021,34262,34262,0,4/16/2021,84,
Belize,4/17/2021,34262,34262,0,4/17/2021,84,
Belize,4/18/2021,34262,34262,0,4/18/2021,84,
Belize,4/19/2021,34262,34262,0,4/19/2021,84,
Belize,4/20/2021,35990,35990,0,4/20/2021,84,
Belize,4/21/2021,37097,37097,0,4/21/2021,84,
Belize,4/22/2021,38176,38176,0,4/22/2021,84,
Belize,4/23/2021,39330,39330,0,4/23/2021,84,
Belize,4/24/2021,39330,39330,0,4/24/2021,84,
Belize,4/25/2021,39330,39330,0,4/25/2021,84,
Belize,4/26/2021,39330,39330,0,4/26/2021,84,
Belize,4/27/2021,41014,41014,0,4/27/2021,84,
Belize,4/28/2021,42100,42100,0,4/28/2021,84,
Belize,4/29/2021,42100,42100,0,4/29/2021,84,
Belize,4/30/2021,42100,42100,0,4/30/2021,84,
Belize,5/1/2021,42100,42100,0,5/1/2021,84,
Belize,5/2/2021,42100,42100,0,5/2/2021,84,
Belize,5/3/2021,44548,44548,0,5/3/2021,84,
Belize,5/4/2021,44548,44548,0,5/4/2021,84,
Belize,5/5/2021,46067,46067,0,5/5/2021,84,
Belize,5/6/2021,46659,46659,0,5/6/2021,84,
Belize,5/7/2021,47675,47675,0,5/7/2021,84,
Belize,5/11/2021,47675,47675,0,5/12/2021,84,
Belize,5/12/2021,47675,47675,0,5/13/2021,84,
Belize,5/13/2021,50292,50292,0,5/14/2021,84,
Belize,5/14/2021,50292,50292,0,5/15/2021,84,
Belize,5/15/2021,50292,50292,0,5/16/2021,84,
Belize,5/16/2021,52753,52753,0,5/17/2021,84,
Belize,5/17/2021,52753,52753,0,5/18/2021,84,
Belize,5/18/2021,53496,53496,0,5/19/2021,84,
Belize,5/19/2021,64413,54909,9504,5/20/2021,84,
Belize,5/20/2021,66387,56719,9668,5/21/2021,84,
Belize,5/21/2021,66387,56719,9668,5/22/2021,84,
Belize,5/22/2021,66387,56719,9668,5/23/2021,84,
Belize,5/23/2021,70548,60119,10429,5/24/2021,84,
Belize,5/24/2021,70548,60119,10429,5/25/2021,84,
Belize,5/25/2021,70548,60119,10429,5/26/2021,84,
Belize,5/26/2021,71916,61282,10634,5/27/2021,84,
Belize,5/27/2021,71916,61282,10634,5/28/2021,84,
Belize,5/28/2021,74016,63064,10952,5/29/2021,84,
Belize,5/29/2021,74016,63064,10952,5/30/2021,84,
Belize,5/30/2021,75243,63064,10952,5/31/2021,84,
Belize,5/31/2021,75243,64070,11173,6/1/2021,84,
Bhutan,3/26/2021,0,0,0,3/26/2021,64,
Bhutan,3/27/2021,85949,85949,0,3/27/2021,64,
Bhutan,3/28/2021,183271,183271,0,3/28/2021,64,
Bhutan,3/29/2021,274703,274703,0,3/29/2021,64,
Bhutan,3/30/2021,340917,340917,0,3/30/2021,64,
Bhutan,3/31/2021,394765,394765,0,3/31/2021,64,
Bhutan,4/1/2021,434837,434837,0,4/1/2021,64,
Bhutan,4/2/2021,453595,453595,0,4/2/2021,64,
Bhutan,4/3/2021,459752,459752,0,4/3/2021,64,
Bhutan,4/4/2021,466811,466811,0,4/4/2021,64,
Bhutan,4/5/2021,468297,468297,0,4/5/2021,64,
Bhutan,4/6/2021,469664,469664,0,4/6/2021,64,
Bhutan,4/7/2021,470976,470976,0,4/7/2021,64,
Bhutan,4/8/2021,472139,472139,0,4/8/2021,64,
Bhutan,4/9/2021,473393,473393,0,4/9/2021,64,
Bhutan,4/10/2021,474175,474175,0,4/10/2021,64,
Bhutan,4/11/2021,474303,474303,0,4/11/2021,64,
Bhutan,4/12/2021,475651,475651,0,4/12/2021,64,
Bhutan,4/13/2021,476740,476740,0,4/13/2021,64,
Bhutan,4/14/2021,477060,477060,0,4/14/2021,64,
Bhutan,4/15/2021,477631,477631,0,4/15/2021,64,
Bhutan,4/16/2021,478219,478219,0,4/16/2021,64,
Bhutan,4/17/2021,478495,478495,0,4/17/2021,64,
Bhutan,4/18/2021,478533,478533,0,4/18/2021,64,
Bhutan,4/19/2021,478879,478879,0,4/19/2021,64,
Bhutan,4/20/2021,479032,479032,0,4/20/2021,64,
Bhutan,4/21/2021,479333,479333,0,4/21/2021,64,
Bhutan,4/22/2021,479354,479354,0,4/22/2021,64,
Bhutan,4/23/2021,479495,479495,0,4/23/2021,64,
Bhutan,4/24/2021,479679,479679,0,4/24/2021,64,
Bhutan,4/25/2021,479686,479686,0,4/25/2021,64,
Bhutan,4/26/2021,480035,480035,0,4/26/2021,64,
Bhutan,4/27/2021,480181,480181,0,4/27/2021,64,
Bhutan,4/28/2021,480237,480237,0,4/28/2021,64,
Bhutan,4/29/2021,480330,480330,0,4/29/2021,64,
Bhutan,4/30/2021,480422,480422,0,4/30/2021,64,
Bhutan,5/1/2021,480498,480498,0,5/1/2021,64,
Bhutan,5/2/2021,480498,480498,0,5/2/2021,64,
Bhutan,5/3/2021,480498,480498,0,5/3/2021,64,
Bhutan,5/4/2021,480818,480818,0,5/4/2021,64,
Bhutan,5/5/2021,480971,480971,0,5/5/2021,64,
Bhutan,5/6/2021,481107,481107,0,5/6/2021,64,
Bhutan,5/7/2021,481400,481400,0,5/7/2021,64,
Bhutan,5/8/2021,481491,481491,0,5/8/2021,64,
Bhutan,5/11/2021,481768,481768,0,5/12/2021,64,
Bhutan,5/12/2021,481768,481768,0,5/13/2021,64,
Bhutan,5/13/2021,481978,481978,0,5/14/2021,64,
Bhutan,5/14/2021,481978,481978,0,5/15/2021,64,
Bhutan,5/15/2021,481978,481978,0,5/16/2021,64,
Bhutan,5/16/2021,482039,482039,0,5/17/2021,64,
Bhutan,5/17/2021,482128,482128,0,5/18/2021,64,
Bhutan,5/18/2021,482192,482192,0,5/19/2021,64,
Bhutan,5/19/2021,482214,482214,0,5/20/2021,64,
Bhutan,5/20/2021,482308,482308,0,5/21/2021,64,
Bhutan,5/21/2021,482449,482449,0,5/22/2021,64,
Bhutan,5/22/2021,482449,482449,0,5/23/2021,64,
Bhutan,5/23/2021,482512,482512,0,5/24/2021,64,
Bhutan,5/24/2021,482578,482578,0,5/25/2021,64,
Bhutan,5/25/2021,482578,482578,0,5/26/2021,64,
Bhutan,5/26/2021,482673,482673,0,5/27/2021,64,
Bhutan,5/27/2021,482716,482716,0,5/28/2021,64,
Bhutan,5/28/2021,482716,482716,0,5/29/2021,64,
Bhutan,5/29/2021,482716,482716,0,5/30/2021,64,
Bhutan,5/30/2021,482716,482716,0,5/31/2021,64,
Bhutan,5/31/2021,482716,482716,0,6/1/2021,64,
Bolivia,1/28/2021,0,0,0,1/28/2021,68,
Bolivia,1/29/2021,12,0,0,1/29/2021,68,
Bolivia,1/30/2021,39,0,0,1/30/2021,68,
Bolivia,1/31/2021,67,0,0,1/31/2021,68,
Bolivia,2/1/2021,570,0,0,2/1/2021,68,
Bolivia,2/2/2021,1593,0,0,2/2/2021,68,
Bolivia,2/3/2021,3560,0,0,2/3/2021,68,
Bolivia,2/4/2021,3560,0,0,2/4/2021,68,
Bolivia,2/5/2021,3560,0,0,2/5/2021,68,
Bolivia,2/6/2021,3560,0,0,2/6/2021,68,
Bolivia,2/7/2021,3560,0,0,2/7/2021,68,
Bolivia,2/8/2021,3560,0,0,2/8/2021,68,
Bolivia,2/9/2021,3560,0,0,2/9/2021,68,
Bolivia,2/10/2021,3560,0,0,2/10/2021,68,
Bolivia,2/11/2021,10167,0,0,2/11/2021,68,
Bolivia,2/12/2021,10167,0,0,2/12/2021,68,
Bolivia,2/13/2021,10167,0,0,2/13/2021,68,
Bolivia,2/14/2021,10167,0,0,2/14/2021,68,
Bolivia,2/15/2021,10167,0,0,2/15/2021,68,
Bolivia,2/16/2021,10167,0,0,2/16/2021,68,
Bolivia,2/17/2021,10167,0,0,2/17/2021,68,
Bolivia,2/18/2021,10167,0,0,2/18/2021,68,
Bolivia,2/19/2021,10167,0,0,2/19/2021,68,
Bolivia,2/20/2021,10167,0,0,2/20/2021,68,
Bolivia,2/21/2021,10167,0,0,2/21/2021,68,
Bolivia,2/22/2021,10167,0,0,2/22/2021,68,
Bolivia,2/23/2021,10167,0,0,2/23/2021,68,
Bolivia,2/24/2021,10167,0,0,2/24/2021,68,
Bolivia,2/25/2021,10167,0,0,2/25/2021,68,
Bolivia,2/26/2021,10167,0,0,2/26/2021,68,
Bolivia,2/27/2021,10167,0,0,2/27/2021,68,
Bolivia,2/28/2021,10167,0,0,2/28/2021,68,
Bolivia,3/1/2021,10167,0,0,3/1/2021,68,
Bolivia,3/2/2021,19487,10325,9162,3/2/2021,68,
Bolivia,3/3/2021,19865,10325,9540,3/3/2021,68,
Bolivia,3/4/2021,20025,10325,9700,3/4/2021,68,
Bolivia,3/5/2021,20110,10325,9785,3/5/2021,68,
Bolivia,3/6/2021,106182,96397,9785,3/6/2021,68,
Bolivia,3/7/2021,106905,97120,9785,3/7/2021,68,
Bolivia,3/8/2021,112066,102236,9830,3/8/2021,68,
Bolivia,3/9/2021,119080,109210,9870,3/9/2021,68,
Bolivia,3/10/2021,126889,117011,9878,3/10/2021,68,
Bolivia,3/11/2021,132286,122348,9938,3/11/2021,68,
Bolivia,3/12/2021,137150,127199,9951,3/12/2021,68,
Bolivia,3/13/2021,137787,127836,9951,3/13/2021,68,
Bolivia,3/14/2021,138218,128267,9951,3/14/2021,68,
Bolivia,3/15/2021,141810,131814,9996,3/15/2021,68,
Bolivia,3/16/2021,146039,136032,10007,3/16/2021,68,
Bolivia,3/17/2021,150593,140532,10061,3/17/2021,68,
Bolivia,3/18/2021,155945,144816,11129,3/18/2021,68,
Bolivia,3/19/2021,164984,148045,16939,3/19/2021,68,
Bolivia,3/20/2021,167160,148588,18572,3/20/2021,68,
Bolivia,3/21/2021,168477,148975,19502,3/21/2021,68,
Bolivia,3/22/2021,180187,151952,28235,3/22/2021,68,
Bolivia,3/23/2021,198104,155962,42142,3/23/2021,68,
Bolivia,3/24/2021,218201,160904,57297,3/24/2021,68,
Bolivia,3/25/2021,238178,166737,71441,3/25/2021,68,
Bolivia,3/26/2021,259171,173264,85907,3/26/2021,68,
Bolivia,3/27/2021,263144,174799,88315,3/27/2021,68,
Bolivia,3/28/2021,263887,175169,88718,3/28/2021,68,
Bolivia,3/29/2021,275810,180484,95326,3/29/2021,68,
Bolivia,3/30/2021,289351,186985,102366,3/30/2021,68,
Bolivia,3/31/2021,304185,194880,109305,3/31/2021,68,
Bolivia,4/1/2021,318115,203103,115012,4/1/2021,68,
Bolivia,4/2/2021,320065,204097,115968,4/2/2021,68,
Bolivia,4/3/2021,321807,205115,116692,4/3/2021,68,
Bolivia,4/4/2021,323081,206003,117078,4/4/2021,68,
Bolivia,4/5/2021,339633,215926,123707,4/5/2021,68,
Bolivia,4/6/2021,357924,229556,128368,4/6/2021,68,
Bolivia,4/7/2021,378455,245763,132692,4/7/2021,68,
Bolivia,4/8/2021,400804,263732,137072,4/8/2021,68,
Bolivia,4/9/2021,423842,282801,141041,4/9/2021,68,
Bolivia,4/10/2021,428502,287004,141498,4/10/2021,68,
Bolivia,4/11/2021,431018,289353,141665,4/11/2021,68,
Bolivia,4/12/2021,447417,302991,144426,4/12/2021,68,
Bolivia,4/13/2021,465896,317701,148195,4/13/2021,68,
Bolivia,4/14/2021,486354,333137,153217,4/14/2021,68,
Bolivia,4/15/2021,507411,348591,158820,4/15/2021,68,
Bolivia,4/16/2021,530496,365333,165163,4/16/2021,68,
Bolivia,4/17/2021,536374,370483,165891,4/17/2021,68,
Bolivia,4/18/2021,539230,373139,166091,4/18/2021,68,
Bolivia,4/19/2021,557394,385889,171505,4/19/2021,68,
Bolivia,4/20/2021,577211,400087,177124,4/20/2021,68,
Bolivia,4/21/2021,596366,413643,182723,4/21/2021,68,
Bolivia,4/22/2021,619794,431138,188656,4/22/2021,68,
Bolivia,4/23/2021,647118,456643,190475,4/23/2021,68,
Bolivia,4/24/2021,656613,465823,190790,4/24/2021,68,
Bolivia,4/25/2021,660610,469586,191024,4/25/2021,68,
Bolivia,4/26/2021,688654,490495,198159,4/26/2021,68,
Bolivia,4/27/2021,722946,516958,205988,4/27/2021,68,
Bolivia,4/28/2021,762044,547471,214573,4/28/2021,68,
Bolivia,4/29/2021,762044,547471,214573,4/29/2021,68,
Bolivia,4/30/2021,762044,547471,214573,4/30/2021,68,
Bolivia,5/1/2021,848149,614600,233549,5/1/2021,68,
Bolivia,5/2/2021,848149,614600,233549,5/2/2021,68,
Bolivia,5/3/2021,878563,637694,240869,5/3/2021,68,
Bolivia,5/11/2021,998818,734162,264656,5/12/2021,68,
Bolivia,5/12/2021,1010981,741658,269323,5/13/2021,68,
Bolivia,5/13/2021,1022419,748839,273580,5/14/2021,68,
Bolivia,5/14/2021,1056895,776914,279981,5/15/2021,68,
Bolivia,5/15/2021,1056895,776914,279981,5/16/2021,68,
Bolivia,5/16/2021,1103071,818489,284582,5/17/2021,68,
Bolivia,5/17/2021,1106725,821241,285484,5/18/2021,68,
Bolivia,5/18/2021,1194572,902833,291739,5/19/2021,68,
Bolivia,5/19/2021,1194572,902833,291739,5/20/2021,68,
Bolivia,5/20/2021,1194572,902833,291739,5/21/2021,68,
Bolivia,5/21/2021,1301201,1004613,296588,5/22/2021,68,
Bolivia,5/22/2021,1357045,1058435,298610,5/23/2021,68,
Bolivia,5/23/2021,1371216,1071682,299534,5/24/2021,68,
Bolivia,5/24/2021,1415620,1112812,302808,5/25/2021,68,
Bolivia,5/25/2021,1457644,1145107,312537,5/26/2021,68,
Bolivia,5/26/2021,1511957,1185725,326232,5/27/2021,68,
Bolivia,5/27/2021,1564349,1224313,340036,5/28/2021,68,
Bolivia,5/28/2021,1616658,1271262,345396,5/29/2021,68,
Bolivia,5/29/2021,1630173,1283524,346649,5/30/2021,68,
Bolivia,5/30/2021,1635543,1288278,347265,5/31/2021,68,
Bolivia,5/31/2021,1681883,1331789,350094,6/1/2021,68,
Bosnia and Herzegovina,2/11/2021,0,0,0,2/11/2021,70,
Bosnia and Herzegovina,2/12/2021,0,0,0,2/12/2021,70,
Bosnia and Herzegovina,2/13/2021,0,0,0,2/13/2021,70,
Bosnia and Herzegovina,2/14/2021,0,0,0,2/14/2021,70,
Bosnia and Herzegovina,2/15/2021,0,0,0,2/15/2021,70,
Bosnia and Herzegovina,2/16/2021,0,0,0,2/16/2021,70,
Bosnia and Herzegovina,2/17/2021,0,0,0,2/17/2021,70,
Bosnia and Herzegovina,2/18/2021,0,0,0,2/18/2021,70,
Bosnia and Herzegovina,2/19/2021,0,0,0,2/19/2021,70,
Bosnia and Herzegovina,2/20/2021,0,0,0,2/20/2021,70,
Bosnia and Herzegovina,2/21/2021,0,0,0,2/21/2021,70,
Bosnia and Herzegovina,2/22/2021,0,0,0,2/22/2021,70,
Bosnia and Herzegovina,2/23/2021,0,0,0,2/23/2021,70,
Bosnia and Herzegovina,2/24/2021,0,0,0,2/24/2021,70,
Bosnia and Herzegovina,2/25/2021,0,0,0,2/25/2021,70,
Bosnia and Herzegovina,2/26/2021,0,0,0,2/26/2021,70,
Bosnia and Herzegovina,2/27/2021,0,0,0,2/27/2021,70,
Bosnia and Herzegovina,2/28/2021,0,0,0,2/28/2021,70,
Bosnia and Herzegovina,3/1/2021,0,0,0,3/1/2021,70,
Bosnia and Herzegovina,3/2/2021,0,0,0,3/2/2021,70,
Bosnia and Herzegovina,3/3/2021,0,0,0,3/3/2021,70,
Bosnia and Herzegovina,3/4/2021,0,0,0,3/4/2021,70,
Bosnia and Herzegovina,3/5/2021,0,0,0,3/5/2021,70,
Bosnia and Herzegovina,3/6/2021,0,0,0,3/6/2021,70,
Bosnia and Herzegovina,3/7/2021,0,0,0,3/7/2021,70,
Bosnia and Herzegovina,3/8/2021,0,0,0,3/8/2021,70,
Bosnia and Herzegovina,3/9/2021,0,0,0,3/9/2021,70,
Bosnia and Herzegovina,3/10/2021,0,0,0,3/10/2021,70,
Bosnia and Herzegovina,3/11/2021,0,0,0,3/11/2021,70,
Bosnia and Herzegovina,3/12/2021,0,0,0,3/12/2021,70,
Bosnia and Herzegovina,3/13/2021,0,0,0,3/13/2021,70,
Bosnia and Herzegovina,3/14/2021,0,0,0,3/14/2021,70,
Bosnia and Herzegovina,3/15/2021,0,0,0,3/15/2021,70,
Bosnia and Herzegovina,3/16/2021,0,0,0,3/16/2021,70,
Bosnia and Herzegovina,3/17/2021,0,0,0,3/17/2021,70,
Bosnia and Herzegovina,3/18/2021,0,0,0,3/18/2021,70,
Bosnia and Herzegovina,3/19/2021,0,0,0,3/19/2021,70,
Bosnia and Herzegovina,3/20/2021,0,0,0,3/20/2021,70,
Bosnia and Herzegovina,3/21/2021,0,0,0,3/21/2021,70,
Bosnia and Herzegovina,3/22/2021,0,0,0,3/22/2021,70,
Bosnia and Herzegovina,3/23/2021,0,0,0,3/23/2021,70,
Bosnia and Herzegovina,3/24/2021,0,0,0,3/24/2021,70,
Bosnia and Herzegovina,3/25/2021,0,0,0,3/25/2021,70,
Bosnia and Herzegovina,3/26/2021,0,0,0,3/26/2021,70,
Bosnia and Herzegovina,3/27/2021,0,0,0,3/27/2021,70,
Bosnia and Herzegovina,3/28/2021,0,0,0,3/28/2021,70,
Bosnia and Herzegovina,3/29/2021,0,0,0,3/29/2021,70,
Bosnia and Herzegovina,3/30/2021,0,0,0,3/30/2021,70,
Bosnia and Herzegovina,3/31/2021,0,0,0,3/31/2021,70,
Bosnia and Herzegovina,4/1/2021,0,0,0,4/1/2021,70,
Bosnia and Herzegovina,4/2/2021,0,0,0,4/2/2021,70,
Bosnia and Herzegovina,4/3/2021,0,0,0,4/3/2021,70,
Bosnia and Herzegovina,4/4/2021,0,0,0,4/4/2021,70,
Bosnia and Herzegovina,4/5/2021,0,0,0,4/5/2021,70,
Bosnia and Herzegovina,4/6/2021,0,0,0,4/6/2021,70,
Bosnia and Herzegovina,4/7/2021,0,0,0,4/7/2021,70,
Bosnia and Herzegovina,4/8/2021,0,0,0,4/8/2021,70,
Bosnia and Herzegovina,4/9/2021,15000,15000,0,4/9/2021,70,
Bosnia and Herzegovina,4/10/2021,15000,15000,0,4/10/2021,70,
Bosnia and Herzegovina,4/11/2021,15000,15000,0,4/11/2021,70,
Bosnia and Herzegovina,4/12/2021,15000,15000,0,4/12/2021,70,
Bosnia and Herzegovina,4/13/2021,15000,15000,0,4/13/2021,70,
Bosnia and Herzegovina,4/14/2021,15000,15000,0,4/14/2021,70,
Bosnia and Herzegovina,4/15/2021,15000,15000,0,4/15/2021,70,
Bosnia and Herzegovina,4/16/2021,15000,15000,0,4/16/2021,70,
Bosnia and Herzegovina,4/17/2021,15000,15000,0,4/17/2021,70,
Bosnia and Herzegovina,4/18/2021,15000,15000,0,4/18/2021,70,
Bosnia and Herzegovina,4/19/2021,15000,15000,0,4/19/2021,70,
Bosnia and Herzegovina,4/20/2021,15000,15000,0,4/20/2021,70,
Bosnia and Herzegovina,4/21/2021,15000,15000,0,4/21/2021,70,
Bosnia and Herzegovina,4/22/2021,15000,15000,0,4/22/2021,70,
Bosnia and Herzegovina,4/23/2021,15000,15000,0,4/23/2021,70,
Bosnia and Herzegovina,4/24/2021,15000,15000,0,4/24/2021,70,
Bosnia and Herzegovina,4/25/2021,15000,15000,0,4/25/2021,70,
Bosnia and Herzegovina,4/26/2021,15000,63376,0,4/26/2021,70,
Bosnia and Herzegovina,4/27/2021,106464,83260,23204,4/27/2021,70,
Bosnia and Herzegovina,5/11/2021,106464,83260,23204,5/12/2021,70,
Bosnia and Herzegovina,5/12/2021,106464,83260,23204,5/13/2021,70,
Bosnia and Herzegovina,5/13/2021,106464,83260,23204,5/14/2021,70,
Bosnia and Herzegovina,5/14/2021,106464,83260,23204,5/15/2021,70,
Bosnia and Herzegovina,5/15/2021,106464,83260,23204,5/16/2021,70,
Bosnia and Herzegovina,5/16/2021,106464,83260,23204,5/17/2021,70,
Bosnia and Herzegovina,5/17/2021,106464,83260,23204,5/18/2021,70,
Bosnia and Herzegovina,5/18/2021,106464,83260,23204,5/19/2021,70,
Bosnia and Herzegovina,5/19/2021,136965,102803,34162,5/20/2021,70,
Bosnia and Herzegovina,5/20/2021,136965,102803,34162,5/21/2021,70,
Bosnia and Herzegovina,5/21/2021,136965,102803,34162,5/22/2021,70,
Bosnia and Herzegovina,5/22/2021,136965,102803,34162,5/23/2021,70,
Bosnia and Herzegovina,5/23/2021,136965,102803,34162,5/24/2021,70,
Bosnia and Herzegovina,5/24/2021,136965,102803,34162,5/25/2021,70,
Bosnia and Herzegovina,5/25/2021,232706,188848,43858,5/26/2021,70,
Bosnia and Herzegovina,5/26/2021,232706,188848,43858,5/27/2021,70,
Bosnia and Herzegovina,5/27/2021,232706,188848,43858,5/28/2021,70,
Bosnia and Herzegovina,5/28/2021,232706,188848,43858,5/29/2021,70,
Bosnia and Herzegovina,5/29/2021,232706,188848,43858,5/30/2021,70,
Bosnia and Herzegovina,5/30/2021,232706,188848,43858,5/31/2021,70,
Bosnia and Herzegovina,5/31/2021,232706,188848,43858,6/1/2021,70,
Botswana,3/25/2021,0,0,0,3/25/2021,72,
Botswana,3/26/2021,0,0,0,3/26/2021,72,
Botswana,3/27/2021,0,0,0,3/27/2021,72,
Botswana,3/28/2021,0,0,0,3/28/2021,72,
Botswana,3/29/2021,0,0,0,3/29/2021,72,
Botswana,3/30/2021,0,0,0,3/30/2021,72,
Botswana,3/31/2021,0,0,0,3/31/2021,72,
Botswana,4/1/2021,0,0,0,4/1/2021,72,
Botswana,4/2/2021,12945,12945,0,4/2/2021,72,
Botswana,4/3/2021,12945,12945,0,4/3/2021,72,
Botswana,4/4/2021,12945,12945,0,4/4/2021,72,
Botswana,4/5/2021,12945,12945,0,4/5/2021,72,
Botswana,4/6/2021,12945,12945,0,4/6/2021,72,
Botswana,4/7/2021,12945,12945,0,4/7/2021,72,
Botswana,4/8/2021,12945,12945,0,4/8/2021,72,
Botswana,4/9/2021,17808,17808,0,4/9/2021,72,
Botswana,4/10/2021,17808,17808,0,4/10/2021,72,
Botswana,4/11/2021,17808,17808,0,4/11/2021,72,
Botswana,4/12/2021,25040,25040,0,4/12/2021,72,
Botswana,4/13/2021,25040,25040,0,4/13/2021,72,
Botswana,4/14/2021,25040,25040,0,4/14/2021,72,
Botswana,4/15/2021,25040,25040,0,4/15/2021,72,
Botswana,4/16/2021,36652,36652,0,4/16/2021,72,
Botswana,4/17/2021,36652,36652,0,4/17/2021,72,
Botswana,4/18/2021,36652,36652,0,4/18/2021,72,
Botswana,4/19/2021,41612,41612,0,4/19/2021,72,
Botswana,4/20/2021,41612,41612,0,4/20/2021,72,
Botswana,4/21/2021,41612,41612,0,4/21/2021,72,
Botswana,4/22/2021,41612,41612,0,4/22/2021,72,
Botswana,4/23/2021,47160,47160,0,4/23/2021,72,
Botswana,4/24/2021,47160,47160,0,4/24/2021,72,
Botswana,4/25/2021,47160,47160,0,4/25/2021,72,
Botswana,4/26/2021,48411,48411,0,4/26/2021,72,
Botswana,4/27/2021,48411,48411,0,4/27/2021,72,
Botswana,4/28/2021,48411,48411,0,4/28/2021,72,
Botswana,4/29/2021,48411,48411,0,4/29/2021,72,
Botswana,4/30/2021,49882,49882,0,4/30/2021,72,
Botswana,5/11/2021,53375,53375,0,5/12/2021,72,
Botswana,5/12/2021,53375,53375,0,5/13/2021,72,
Botswana,5/13/2021,53375,53375,0,5/14/2021,72,
Botswana,5/14/2021,53375,53375,0,5/15/2021,72,
Botswana,5/15/2021,53375,53375,0,5/16/2021,72,
Botswana,5/16/2021,53375,53375,0,5/17/2021,72,
Botswana,5/17/2021,53375,53375,0,5/18/2021,72,
Botswana,5/18/2021,53375,53375,0,5/19/2021,72,
